"","V1","V2"
"1116",522,8955
"1117",522,8912
"1118",522,8675
"1119",525,7372
"1120",526,5802
"1121",526,7645
"1122",526,6856
"1123",526,6232
"1124",526,5125
"1125",526,7542
"1126",526,5731
"1127",526,7368
"1128",526,6784
"1129",526,6665
"1130",526,8036
"1131",526,5402
"1132",526,7251
"1133",526,7411
"1134",526,6560
"1135",527,5746
"1136",527,7333
"1137",527,8001
"1138",527,6034
"1139",529,8581
"1140",529,8104
"1141",529,7375
"1142",529,7518
"1143",529,7365
"1144",529,8481
"1145",529,8834
"1146",529,6792
"1147",529,7107
"1148",529,6031
"1149",529,5107
"1150",530,7654
"1151",530,8043
"1152",530,8588
"1153",530,8398
"1154",530,8347
"1155",532,5744
"1156",532,5557
"1157",535,4773
"1158",535,6413
"1159",535,4837
"1160",535,5574
"1161",535,4953
"1162",535,8342
"1163",535,4931
"1164",535,4915
"1165",535,7093
"1166",535,5822
"1167",535,5150
"1168",535,7766
"1169",535,4791
"1170",535,5371
"1171",535,7248
"1172",535,4980
"1173",535,5821
"1174",535,4901
"1175",535,5264
"1176",535,5304
"1177",536,6713
"1178",537,7011
"1179",537,6858
"1180",538,7427
"1181",539,7372
"1182",539,5999
"1183",540,8192
"1184",540,8252
"1185",541,5398
"1186",541,6792
"1187",541,7696
"1188",541,5728
"1189",541,6031
"1190",541,5479
"1191",541,4947
"1192",541,7379
"1193",541,5969
"1194",541,8008
"1195",541,5659
"1196",541,7107
"1197",541,5107
"1198",541,8481
"1199",541,7377
"1200",541,5333
"1201",541,5335
"1202",541,4695
"1203",541,8104
"1204",541,6212
"1205",541,4723
"1206",542,6120
"1207",542,6805
"1208",542,6218
"1209",547,7183
"1210",547,8152
"1211",547,7042
"1212",547,6035
"1213",547,8311
"1214",547,6862
"1215",547,6726
"1216",547,8638
"1217",547,6982
"1218",547,6089
"1219",548,6946
"1220",548,7216
"1221",548,6269
"1222",548,8180
"1223",548,5224
"1224",553,7889
"1225",553,5002
"1226",553,7334
"1227",553,7354
"1228",553,6883
"1229",553,5128
"1230",553,7005
"1231",555,8313
"1232",555,7912
"1233",556,8612
"1234",556,8639
"1235",557,8113
"1236",557,7387
"1237",557,7441
"1238",557,8379
"1239",557,8132
"1240",558,4764
"1241",558,4825
"1242",558,6110
"1243",558,6477
"1244",559,8332
"1245",560,7681
"1246",560,5732
"1247",561,7699
"1248",565,6954
"1249",566,8754
"1250",566,8700
"1251",567,5916
"1252",567,7682
"1253",567,7232
"1254",567,5753
"1255",567,7472
"1256",567,6530
"1257",567,7945
"1258",567,8250
"1259",567,6690
"1260",567,5961
"1261",567,5464
"1262",567,8243
"1263",567,7147
"1264",567,5957
"1265",568,8739
"1266",568,8584
"1267",571,8051
"1268",571,7896
"1269",571,6068
"1270",571,7266
"1271",571,7189
"1272",574,7595
"1273",574,7321
"1274",574,7871
"1275",576,4747
"1276",576,5155
"1277",576,5386
"1278",576,5396
"1279",576,4763
"1280",576,5061
"1281",576,5322
"1282",576,5795
"1283",576,5177
"1284",578,5356
"1285",578,6231
"1286",578,5200
"1287",578,5601
"1288",578,6062
"1289",578,7337
"1290",580,5953
"1291",580,8700
"1292",583,8494
"1293",583,8227
"1294",583,7946
"1295",583,8773
"1296",589,8101
"1297",590,6621
"1298",591,6780
"1299",591,5128
"1300",591,6879
"1301",591,7005
"1302",591,7648
"1303",591,6400
"1304",591,6883
"1305",591,5793
"1306",591,7121
"1307",591,5598
"1308",591,5943
"1309",591,7552
"1310",591,5319
"1311",591,7625
"1312",591,5850
"1313",591,7334
"1314",591,7517
"1315",591,7889
"1316",591,6151
"1317",591,6997
"1318",591,7520
"1319",594,7345
"1320",594,7382
"1321",594,6886
"1322",594,7469
"1323",594,7462
"1324",594,6459
"1325",594,5606
"1326",594,7220
"1327",594,6865
"1328",594,6901
"1329",594,5693
"1330",594,7251
"1331",594,6685
"1332",595,7524
"1333",595,6644
"1334",598,8124
"1335",598,8677
"1336",602,8056
"1337",603,7582
"1338",605,5714
"1339",605,6249
"1340",608,6432
"1341",608,8609
"1342",612,5414
"1343",614,5873
"1344",615,8036
"1345",615,8558
"1346",615,5111
"1347",615,5298
"1348",623,7482
"1349",624,5499
"1350",624,6098
"1351",625,8401
"1352",626,7909
"1353",627,7040
"1354",627,7836
"1355",627,5587
"1356",628,6879
"1357",628,7060
"1358",628,7517
"1359",628,6883
"1360",628,7121
"1361",628,7889
"1362",628,8676
"1363",628,8102
"1364",628,7005
"1365",628,6590
"1366",629,5342
"1367",629,7169
"1368",633,7530
"1369",633,7008
"1370",633,6127
"1371",633,6399
"1372",633,5731
"1373",633,5010
"1374",633,8435
"1375",635,6663
"1376",636,7337
"1377",636,5961
"1378",636,7274
"1379",637,7432
"1380",641,7462
"1381",641,7596
"1382",641,6695
"1383",641,7008
"1384",641,5259
"1385",641,6399
"1386",641,6886
"1387",641,5210
"1388",641,7382
"1389",641,5257
"1390",641,6685
"1391",641,5221
"1392",641,5930
"1393",641,5021
"1394",641,6459
"1395",641,5693
"1396",641,5725
"1397",641,7155
"1398",642,8320
"1399",643,8380
"1400",645,5886
"1401",645,7571
"1402",647,8779
"1403",647,8715
"1404",647,8603
"1405",648,7819
"1406",648,5989
"1407",648,6053
"1408",648,7121
"1409",648,6400
"1410",648,7840
"1411",648,6388
"1412",653,8365
"1413",656,7799
"1414",656,7041
"1415",656,8263
"1416",656,6165
"1417",657,4747
"1418",657,5742
"1419",657,5782
"1420",657,5322
"1421",657,5396
"1422",657,5073
"1423",657,5338
"1424",657,5069
"1425",657,5116
"1426",657,7079
"1427",657,5379
"1428",657,5386
"1429",657,7149
"1430",657,5984
"1431",657,5941
"1432",657,7097
"1433",657,7222
"1434",657,5830
"1435",657,5985
"1436",657,6187
"1437",657,4798
"1438",657,7253
"1439",657,5409
"1440",658,7903
"1441",658,8228
"1442",658,7191
"1443",658,6573
"1444",658,6559
"1445",658,8097
"1446",658,6797
"1447",662,8704
"1448",662,8348
"1449",663,5441
"1450",666,7456
"1451",666,7143
"1452",667,6481
"1453",667,5078
"1454",667,5234
"1455",667,5310
"1456",667,4702
"1457",667,5635
"1458",667,5474
"1459",667,5494
"1460",667,4940
"1461",667,5024
"1462",667,7757
"1463",667,6869
"1464",667,4649
"1465",667,6281
"1466",667,5718
"1467",667,6425
"1468",667,6574
"1469",673,6238
"1470",673,8404
"1471",673,8426
"1472",673,7031
"1473",674,7595
"1474",675,7457
"1475",675,5675
"1476",675,6734
"1477",675,6326
"1478",675,6100
"1479",675,8439
"1480",675,7645
"1481",675,7008
"1482",675,7226
"1483",675,5381
"1484",676,7927
"1485",679,8834
"1486",679,8481
"1487",679,8477
"1488",680,6674
"1489",680,6856
"1490",680,8178
"1491",680,6000
"1492",680,5781
"1493",680,8017
"1494",680,6560
"1495",680,5409
"1496",680,7706
"1497",681,8892
"1498",681,8426
"1499",681,8676
"1500",681,8666
"1501",683,8030
"1502",683,6943
"1503",683,7418
"1504",683,5932
"1505",685,7274
"1506",686,8867
"1507",686,9023
"1508",686,8773
"1509",688,8367
"1510",688,5378
"1511",688,6952
"1512",689,8975
"1513",691,7641
