,V1,V2
5002,1174,512
5003,1174,1523
5004,1174,3276
5005,1174,253
5006,1174,3657
5007,1175,1175
5008,1175,2328
5009,1175,1665
5010,1175,1629
5011,1175,624
5012,1175,4177
5013,1175,468
5014,1176,1176
5015,1176,3510
5016,1176,4562
5017,1176,1196
5018,1177,1177
5019,1177,1480
5020,1177,1055
5021,1177,441
5022,1177,2572
5023,1178,1178
5024,1178,1320
5025,1178,2950
5026,1178,3587
5027,1179,1179
5028,1180,1180
5029,1180,4014
5030,1180,2488
5031,1180,4488
5032,1180,3610
5033,1181,1181
5034,1182,1182
5035,1182,918
5036,1182,1699
5037,1182,1351
5038,1182,1627
5039,1182,887
5040,1183,1183
5041,1183,4122
5042,1183,1531
5043,1183,648
5044,1184,1184
5045,1184,1356
5046,1184,1743
5047,1184,2380
5048,1184,689
5049,1184,764
5050,1184,2408
5051,1185,1185
5052,1186,1186
5053,1186,1920
5054,1186,3795
5055,1186,326
5056,1186,3720
5057,1186,71
5058,1186,2698
5059,1187,1187
5060,1187,102
5061,1187,1220
5062,1187,3852
5063,1187,4097
5064,1187,909
5065,1187,1679
5066,1187,1108
5067,1187,2130
5068,1188,1188
5069,1188,3244
5070,1189,1189
5071,1189,843
5072,1189,53
5073,1189,1739
5074,1189,3862
5075,1190,1190
5076,1190,2769
5077,1190,2394
5078,1190,4635
5079,1191,1191
5080,1192,1192
5081,1192,1723
5082,1192,728
5083,1192,3059
5084,1193,1193
5085,1194,1194
5086,1194,4143
5087,1194,1632
5088,1194,1730
5089,1194,2678
5090,1195,1195
5091,1195,165
5092,1195,703
5093,1195,3031
5094,1195,4119
5095,1195,963
5096,1196,1196
5097,1196,3156
5098,1196,2237
5099,1196,1176
5100,1196,3599
5101,1196,1012
5102,1196,756
5103,1196,1495
5104,1197,1197
5105,1197,3785
5106,1197,1803
5107,1197,2663
5108,1197,4434
5109,1197,3524
5110,1197,3423
5111,1198,1198
5112,1199,1199
5113,1199,1431
5114,1199,1853
5115,1200,1200
5116,1200,2627
5117,1200,2668
5118,1200,3147
5119,1201,1201
5120,1201,2633
5121,1202,1202
5122,1202,3447
5123,1203,1203
5124,1203,2044
5125,1203,2113
5126,1204,1204
5127,1204,375
5128,1205,1205
5129,1206,1206
5130,1206,813
5131,1206,1960
5132,1206,4250
5133,1206,3473
5134,1207,1207
5135,1207,3264
5136,1207,912
5137,1207,4463
5138,1207,328
5139,1207,1120
5140,1208,1208
5141,1208,142
5142,1208,1067
5143,1208,3925
5144,1208,3477
5145,1209,1209
5146,1209,470
5147,1209,1166
5148,1210,1210
5149,1210,4315
5150,1211,1211
5151,1211,907
5152,1211,3598
5153,1211,837
5154,1211,457
5155,1211,1764
5156,1212,1212
5157,1212,951
5158,1212,2403
5159,1212,4331
5160,1212,3340
5161,1213,1213
5162,1213,4315
5163,1213,1137
5164,1214,1214
5165,1215,1215
5166,1216,1216
5167,1216,3507
5168,1216,1033
5169,1216,3442
5170,1216,1875
5171,1216,4550
5172,1216,199
5173,1217,1217
5174,1217,2967
5175,1217,2542
5176,1217,4268
5177,1217,2008
5178,1217,143
5179,1217,4187
5180,1217,2338
5181,1218,1218
5182,1218,720
5183,1218,4086
5184,1218,665
5185,1219,1219
5186,1219,817
5187,1219,3971
5188,1219,1075
5189,1219,2086
5190,1219,4017
5191,1220,1220
5192,1220,3032
5193,1220,4374
5194,1220,1187
5195,1220,2394
5196,1220,4097
5197,1221,1221
5198,1221,3000
5199,1221,829
5200,1221,1455
5201,1222,1222
5202,1222,1038
5203,1222,706
5204,1222,2191
5205,1222,2503
5206,1223,1223
5207,1223,3291
5208,1223,2150
5209,1223,3010
5210,1223,1584
5211,1223,2371
5212,1223,1872
5213,1224,1224
5214,1224,1345
5215,1224,2312
5216,1224,2331
5217,1225,1225
5218,1225,3237
5219,1225,4320
5220,1225,2913
5221,1225,1168
5222,1225,554
5223,1226,1226
5224,1226,652
5225,1226,2921
5226,1226,644
5227,1226,2958
5228,1227,1227
5229,1227,2209
5230,1228,1228
5231,1228,2898
5232,1229,1229
5233,1229,1833
5234,1229,4109
5235,1229,2406
5236,1229,2067
5237,1229,1234
5238,1229,4459
5239,1230,1230
5240,1230,904
5241,1230,3325
5242,1230,1370
5243,1231,1231
5244,1231,1794
5245,1232,1232
5246,1232,3864
5247,1232,1686
5248,1233,1233
5249,1233,3579
5250,1233,11
5251,1233,3843
5252,1233,1338
5253,1233,1760
5254,1233,4120
5255,1233,4272
5256,1233,89
5257,1234,1234
5258,1234,264
5259,1234,4434
5260,1234,1881
5261,1234,1229
5262,1235,1235
5263,1235,1531
5264,1235,340
5265,1235,248
5266,1235,3543
5267,1235,2549
5268,1235,4192
5269,1236,1236
5270,1236,1061
5271,1236,1865
5272,1237,1237
5273,1237,1861
5274,1237,588
5275,1237,1873
5276,1238,1238
5277,1238,4438
5278,1238,1708
5279,1238,163
5280,1238,4620
5281,1238,3224
5282,1238,654
5283,1238,3382
5284,1239,1239
5285,1239,775
5286,1239,880
5287,1239,824
5288,1239,163
5289,1239,674
5290,1239,369
5291,1239,1827
5292,1240,1240
5293,1240,3378
5294,1241,1241
5295,1241,2420
5296,1241,1586
5297,1241,4091
5298,1241,201
5299,1241,2609
5300,1242,1242
5301,1243,1243
5302,1244,1244
5303,1244,3596
5304,1244,3121
5305,1244,751
5306,1245,1245
5307,1245,3332
5308,1245,4167
5309,1245,2158
5310,1245,4492
5311,1245,1329
5312,1245,3414
5313,1245,344
5314,1246,1246
5315,1246,15
5316,1247,1247
5317,1247,1661
5318,1247,965
5319,1248,1248
5320,1248,525
5321,1248,1032
5322,1248,1457
5323,1249,1249
5324,1249,2542
5325,1249,143
5326,1249,3607
5327,1249,4214
5328,1249,4187
5329,1250,1250
5330,1251,1251
5331,1252,1252
5332,1252,4582
5333,1252,2526
5334,1253,1253
5335,1253,326
5336,1253,1415
5337,1254,1254
5338,1254,3542
5339,1254,2176
5340,1254,2831
5341,1255,1255
5342,1255,2900
5343,1255,4009
5344,1255,4385
5345,1255,49
5346,1255,1891
5347,1256,1256
5348,1256,928
5349,1256,3462
5350,1257,1257
5351,1257,825
5352,1258,1258
5353,1258,2602
5354,1258,2924
5355,1258,4120
5356,1258,1122
5357,1259,1259
5358,1259,3499
5359,1260,1260
5360,1260,4111
5361,1260,796
5362,1260,3791
5363,1260,966
5364,1261,1261
5365,1262,1262
5366,1262,445
5367,1262,817
5368,1262,4203
5369,1262,4616
5370,1262,806
5371,1263,1263
5372,1263,1105
5373,1264,1264
5374,1264,2804
5375,1264,2420
5376,1264,4044
5377,1264,3019
5378,1264,1586
5379,1265,1265
5380,1265,3568
5381,1265,2300
5382,1266,1266
5383,1266,2682
5384,1266,2133
5385,1266,1004
5386,1267,1267
5387,1267,2663
5388,1268,1268
5389,1268,4128
5390,1269,1269
5391,1269,914
5392,1269,1061
5393,1269,2482
5394,1269,1895
5395,1269,4197
5396,1269,253
5397,1269,3342
5398,1269,3557
5399,1270,1270
5400,1270,1096
5401,1270,424
5402,1270,2011
5403,1270,1659
5404,1270,659
5405,1270,3088
5406,1271,1271
5407,1272,1272
5408,1272,1947
5409,1273,1273
5410,1273,3928
5411,1273,3396
5412,1274,1274
5413,1274,1341
5414,1274,3470
5415,1274,449
5416,1274,3643
5417,1275,1275
5418,1276,1276
5419,1276,2635
5420,1276,2884
5421,1276,1778
5422,1276,3747
5423,1276,4128
5424,1276,33
5425,1277,1277
5426,1277,437
5427,1277,86
5428,1277,1775
5429,1278,1278
5430,1278,3268
5431,1278,1094
5432,1278,4579
5433,1279,1279
5434,1279,4339
5435,1279,4422
5436,1280,1280
5437,1280,729
5438,1280,4030
5439,1280,4179
5440,1280,1809
5441,1280,3803
5442,1280,562
5443,1280,4284
5444,1281,1281
5445,1281,520
5446,1281,335
5447,1282,1282
5448,1282,3778
5449,1282,79
5450,1282,4148
5451,1282,3697
5452,1283,1283
5453,1284,1284
5454,1284,4170
5455,1284,611
5456,1284,1131
5457,1284,224
5458,1284,3537
5459,1284,2327
5460,1285,1285
5461,1285,2331
5462,1285,492
5463,1286,1286
5464,1286,4303
5465,1286,4322
5466,1286,3984
5467,1286,4300
5468,1286,1528
5469,1286,2881
5470,1287,1287
5471,1287,1104
5472,1287,683
5473,1288,1288
5474,1288,2283
5475,1288,1135
5476,1288,4474
5477,1288,1949
5478,1289,1289
5479,1289,1937
5480,1290,1290
5481,1290,1738
5482,1290,2311
5483,1290,1936
5484,1291,1291
5485,1291,1453
5486,1291,1787
5487,1291,804
5488,1291,4104
5489,1291,1020
5490,1291,395
5491,1292,1292
5492,1292,3431
5493,1293,1293
5494,1293,1171
5495,1293,4380
5496,1293,60
5497,1293,964
5498,1294,1294
5499,1294,3002
5500,1294,773
5501,1294,1730
5502,1295,1295
5503,1295,1029
5504,1296,1296
5505,1296,889
5506,1296,2533
5507,1296,1325
5508,1297,1297
5509,1298,1298
5510,1298,3569
5511,1298,15
5512,1299,1299
5513,1299,3735
5514,1299,4221
5515,1300,1300
5516,1300,731
5517,1300,4005
5518,1300,4137
5519,1300,3068
5520,1300,4513
5521,1301,1301
5522,1301,3641
5523,1301,181
5524,1301,2543
5525,1301,2189
5526,1301,4288
5527,1301,4156
5528,1301,4090
5529,1302,1302
5530,1302,1852
5531,1302,2951
5532,1302,801
5533,1302,3886
5534,1302,4069
5535,1302,2738
5536,1303,1303
5537,1303,1641
5538,1303,3488
5539,1303,2089
5540,1303,3100
5541,1304,1304
5542,1305,1305
5543,1305,1730
5544,1305,3534
5545,1305,1410
5546,1306,1306
5547,1306,1063
5548,1307,1307
5549,1307,879
5550,1307,4630
5551,1307,3270
5552,1307,2174
5553,1307,1538
5554,1307,2041
5555,1308,1308
5556,1308,1951
5557,1309,1309
5558,1309,174
5559,1309,2335
5560,1309,3079
5561,1309,3457
5562,1309,3542
5563,1309,1096
5564,1309,2176
5565,1309,2749
5566,1310,1310
5567,1310,3763
5568,1310,417
5569,1310,2452
5570,1311,1311
5571,1311,849
5572,1311,2346
5573,1311,3551
5574,1312,1312
5575,1312,4117
5576,1312,4326
5577,1312,1404
5578,1312,4570
5579,1312,932
5580,1313,1313
5581,1313,2115
5582,1313,2670
5583,1314,1314
5584,1314,4528
5585,1314,3543
5586,1315,1315
5587,1315,3159
5588,1316,1316
5589,1316,670
5590,1316,4023
5591,1316,3466
5592,1316,1648
5593,1316,738
5594,1317,1317
5595,1317,4326
5596,1317,3490
5597,1317,4117
5598,1317,4627
5599,1317,4570
5600,1317,4426
5601,1317,932
5602,1317,3287
5603,1318,1318
5604,1318,582
5605,1318,3258
5606,1318,3429
5607,1319,1319
5608,1319,1647
5609,1319,3131
5610,1320,1320
5611,1320,548
5612,1320,1178
5613,1320,2950
5614,1320,658
5615,1321,1321
5616,1321,3813
5617,1322,1322
5618,1322,2487
5619,1323,1323
5620,1323,2180
5621,1323,890
5622,1323,3038
5623,1324,1324
5624,1324,1765
5625,1325,1325
5626,1325,1296
5627,1325,1151
5628,1326,1326
5629,1326,206
5630,1326,3972
5631,1326,36
5632,1327,1327
5633,1328,1328
5634,1328,4052
5635,1328,4589
5636,1329,1329
5637,1329,4167
5638,1329,3332
5639,1329,1245
5640,1329,2158
5641,1329,2044
5642,1329,344
5643,1330,1330
5644,1330,3726
5645,1330,3362
5646,1331,1331
5647,1331,2655
5648,1331,2530
5649,1331,380
5650,1331,3564
5651,1331,612
5652,1331,4082
5653,1331,3165
5654,1331,2625
5655,1331,3357
5656,1332,1332
5657,1332,3130
5658,1333,1333
5659,1333,2467
5660,1333,4356
5661,1334,1334
5662,1334,4597
5663,1334,704
5664,1335,1335
5665,1335,27
5666,1335,3419
5667,1335,4324
5668,1335,432
5669,1336,1336
5670,1336,1131
5671,1336,1396
5672,1336,1059
5673,1337,1337
5674,1337,4151
5675,1337,4219
5676,1337,962
5677,1338,1338
5678,1338,4643
5679,1338,11
5680,1338,1233
5681,1338,1762
5682,1338,2212
5683,1339,1339
5684,1339,3708
5685,1339,4477
5686,1340,1340
5687,1340,2074
5688,1340,1152
5689,1341,1341
5690,1341,1274
5691,1341,3470
5692,1341,4431
5693,1342,1342
5694,1342,1419
5695,1343,1343
5696,1343,1645
5697,1343,4141
5698,1343,1986
5699,1343,4017
5700,1344,1344
5701,1344,1661
5702,1344,4377
5703,1344,3677
5704,1344,933
5705,1345,1345
5706,1345,1224
5707,1345,369
5708,1345,4423
5709,1345,3652
5710,1345,2446
5711,1345,2312
5712,1346,1346
5713,1347,1347
5714,1347,3372
5715,1347,25
5716,1348,1348
5717,1348,1782
5718,1349,1349
5719,1349,3291
5720,1349,1075
5721,1349,4306
5722,1349,1584
5723,1349,1996
5724,1349,930
5725,1349,3151
5726,1349,707
5727,1349,3129
5728,1350,1350
5729,1350,844
5730,1350,3656
5731,1351,1351
5732,1351,956
5733,1351,1182
5734,1352,1352
5735,1352,1557
5736,1353,1353
5737,1353,3067
5738,1353,3911
5739,1353,3289
5740,1353,2385
5741,1353,3236
5742,1353,696
5743,1354,1354
5744,1354,4276
5745,1354,2323
5746,1354,2901
5747,1355,1355
5748,1355,3644
5749,1355,568
5750,1356,1356
5751,1356,1743
5752,1356,2380
5753,1356,1792
5754,1356,3073
5755,1356,1184
5756,1356,483
5757,1357,1357
5758,1357,1895
5759,1357,2566
5760,1357,133
5761,1358,1358
5762,1358,3732
5763,1358,185
5764,1358,3176
5765,1358,133
5766,1359,1359
5767,1359,2618
5768,1359,639
5769,1360,1360
5770,1360,3669
5771,1361,1361
5772,1361,3393
5773,1361,4544
5774,1361,2153
5775,1361,842
5776,1362,1362
5777,1362,4135
5778,1362,3765
5779,1362,743
5780,1362,3564
5781,1362,1616
5782,1362,1647
5783,1362,3721
5784,1362,3166
5785,1363,1363
5786,1363,2049
5787,1364,1364
5788,1364,164
5789,1364,3735
5790,1364,4531
5791,1365,1365
5792,1365,800
5793,1365,422
5794,1365,2337
5795,1365,2289
5796,1365,2911
5797,1366,1366
5798,1366,2110
5799,1366,1016
5800,1366,4071
5801,1367,1367
5802,1367,4300
5803,1367,1637
5804,1367,745
5805,1367,3607
5806,1367,4501
5807,1367,2789
5808,1367,4187
5809,1368,1368
5810,1368,3411
5811,1368,3517
5812,1368,1140
5813,1368,864
5814,1369,1369
5815,1369,3520
5816,1369,250
5817,1369,2006
5818,1370,1370
5819,1370,1230
5820,1371,1371
5821,1371,42
5822,1371,4407
5823,1371,610
5824,1371,545
5825,1371,2667
5826,1371,3803
5827,1371,142
5828,1372,1372
5829,1372,553
5830,1372,732
5831,1372,595
5832,1373,1373
5833,1374,1374
5834,1374,4517
5835,1374,2089
5836,1375,1375
5837,1375,2762
5838,1375,3205
5839,1375,1714
5840,1376,1376
5841,1376,3137
5842,1377,1377
5843,1377,1920
5844,1377,1523
5845,1377,3236
5846,1377,4539
5847,1378,1378
5848,1378,2131
5849,1379,1379
5850,1379,1035
5851,1379,3331
5852,1380,1380
5853,1380,3963
5854,1380,4277
5855,1380,649
5856,1381,1381
5857,1381,2798
5858,1381,940
5859,1381,1631
5860,1381,3328
5861,1381,4312
5862,1382,1382
5863,1382,3353
5864,1383,1383
5865,1383,2620
5866,1383,3288
5867,1383,4601
5868,1383,648
5869,1383,767
5870,1383,3565
5871,1384,1384
5872,1384,3726
5873,1384,2997
5874,1385,1385
5875,1385,1585
5876,1385,867
5877,1386,1386
5878,1386,357
5879,1387,1387
5880,1387,407
5881,1387,1639
5882,1388,1388
5883,1388,2213
5884,1388,4327
5885,1388,3814
5886,1388,4485
5887,1388,3432
5888,1389,1389
5889,1389,3495
5890,1390,1390
5891,1390,3565
5892,1390,2901
5893,1391,1391
5894,1391,914
5895,1391,1420
5896,1391,1477
5897,1391,1930
5898,1391,331
5899,1392,1392
5900,1392,2120
5901,1392,1546
5902,1392,2486
5903,1392,3921
5904,1392,2689
5905,1392,2073
5906,1393,1393
5907,1393,3328
5908,1393,4275
5909,1394,1394
5910,1394,2935
5911,1395,1395
5912,1395,4274
5913,1395,3820
5914,1395,50
5915,1395,4102
5916,1395,2453
5917,1396,1396
5918,1396,1336
5919,1396,2978
5920,1396,3922
5921,1397,1397
5922,1397,642
5923,1397,372
5924,1397,4332
5925,1397,2530
5926,1398,1398
5927,1398,451
5928,1398,1916
5929,1399,1399
5930,1399,138
5931,1399,3172
5932,1399,4617
5933,1399,2785
5934,1400,1400
5935,1400,4029
5936,1400,4236
5937,1400,3124
5938,1401,1401
5939,1401,274
5940,1401,867
5941,1401,3389
5942,1401,1853
5943,1402,1402
5944,1402,1142
5945,1403,1403
5946,1404,1404
5947,1404,4426
5948,1404,1312
5949,1404,821
5950,1404,4326
5951,1404,3490
5952,1404,932
5953,1404,2303
5954,1405,1405
5955,1405,508
5956,1405,4109
5957,1405,2402
5958,1405,3608
5959,1406,1406
5960,1406,1876
5961,1406,960
5962,1406,1118
5963,1406,1798
5964,1406,2813
5965,1406,2962
5966,1407,1407
5967,1407,405
5968,1407,1108
5969,1407,520
5970,1407,1540
5971,1408,1408
5972,1408,454
5973,1409,1409
5974,1409,2159
5975,1409,2877
5976,1409,2071
5977,1409,3950
5978,1409,3760
5979,1410,1410
5980,1410,2006
5981,1410,1579
5982,1410,1305
5983,1410,1612
5984,1411,1411
5985,1411,784
5986,1411,2587
5987,1411,2169
5988,1412,1412
5989,1412,2519
5990,1412,510
5991,1413,1413
5992,1413,2903
5993,1413,4591
5994,1413,1985
5995,1414,1414
5996,1414,2648
5997,1414,2089
5998,1414,514
5999,1414,4185
6000,1414,3427
6001,1415,1415
6002,1415,933
6003,1415,3494
6004,1415,1253
6005,1416,1416
6006,1416,1930
6007,1416,2783
6008,1417,1417
6009,1417,3993
6010,1418,1418
6011,1418,76
6012,1418,1470
6013,1419,1419
6014,1419,3812
6015,1419,2514
6016,1419,1342
6017,1420,1420
6018,1420,914
6019,1420,320
6020,1420,3092
6021,1420,1391
6022,1420,4197
6023,1420,4
6024,1420,4505
6025,1421,1421
6026,1421,20
6027,1422,1422
6028,1422,918
6029,1422,1098
6030,1422,3590
6031,1423,1423
6032,1423,2772
6033,1424,1424
6034,1424,3879
6035,1424,3883
6036,1425,1425
6037,1426,1426
6038,1427,1427
6039,1427,893
6040,1428,1428
6041,1428,3787
6042,1429,1429
6043,1429,869
6044,1429,3339
6045,1430,1430
6046,1430,3640
6047,1430,325
6048,1430,2165
6049,1431,1431
6050,1431,875
6051,1431,3531
6052,1431,4327
6053,1431,1199
6054,1432,1432
6055,1432,3163
6056,1432,777
6057,1432,4005
6058,1432,986
6059,1432,3075
6060,1432,3873
6061,1433,1433
6062,1433,2585
6063,1433,2339
6064,1433,441
6065,1433,1539
6066,1434,1434
6067,1434,2757
6068,1434,3640
6069,1435,1435
6070,1435,2510
6071,1435,2255
6072,1435,2828
6073,1436,1436
6074,1436,3377
6075,1436,621
6076,1437,1437
6077,1437,168
6078,1438,1438
6079,1438,688
6080,1438,2478
6081,1438,33
6082,1438,1036
6083,1439,1439
6084,1439,2421
6085,1440,1440
6086,1440,2540
6087,1440,356
6088,1441,1441
6089,1441,4036
6090,1441,2211
6091,1441,1125
6092,1441,2658
6093,1441,564
6094,1441,2573
6095,1442,1442
6096,1442,723
6097,1442,2382
6098,1442,2424
6099,1443,1443
6100,1443,2677
6101,1443,1065
6102,1443,3297
6103,1443,113
6104,1444,1444
6105,1444,2060
6106,1444,2825
6107,1444,1641
6108,1444,4161
6109,1445,1445
6110,1445,3006
6111,1445,1863
6112,1445,529
6113,1445,117
6114,1445,4072
6115,1445,1654
6116,1445,3892
6117,1445,3666
6118,1446,1446
6119,1446,870
6120,1446,3172
6121,1446,2316
6122,1446,3389
6123,1446,3645
6124,1446,3313
6125,1446,1023
6126,1447,1447
6127,1447,3910
6128,1447,3965
6129,1447,2597
6130,1448,1448
6131,1448,3336
6132,1448,1094
6133,1448,398
6134,1448,4536
6135,1448,3926
6136,1448,4425
6137,1449,1449
6138,1449,2246
6139,1449,1008
6140,1449,1603
6141,1449,3701
6142,1450,1450
6143,1450,137
6144,1451,1451
6145,1451,3266
6146,1451,4441
6147,1451,3774
6148,1452,1452
6149,1452,4532
6150,1452,3574
6151,1452,4074
6152,1452,3662
6153,1452,2104
6154,1452,2814
6155,1452,473
6156,1453,1453
6157,1453,1787
6158,1453,1291
6159,1453,114
6160,1453,395
6161,1453,4104
6162,1453,4004
6163,1453,1956
6164,1453,804
6165,1453,196
6166,1454,1454
6167,1455,1455
6168,1455,4413
6169,1455,1474
6170,1455,1221
6171,1455,3901
6172,1455,4404
6173,1456,1456
6174,1456,2011
6175,1456,3108
6176,1456,667
6177,1456,4222
6178,1456,4546
6179,1456,3981
6180,1457,1457
6181,1457,1248
6182,1457,4610
6183,1458,1458
6184,1458,3824
6185,1458,3880
6186,1458,4235
6187,1458,961
6188,1459,1459
6189,1459,3746
6190,1460,1460
6191,1460,4081
6192,1460,3628
6193,1460,753
6194,1461,1461
6195,1461,4540
6196,1461,1064
6197,1461,261
6198,1461,2988
6199,1461,1549
6200,1461,4549
6201,1462,1462
6202,1462,2707
6203,1462,4443
6204,1463,1463
6205,1463,2397
6206,1463,4379
6207,1464,1464
6208,1464,911
6209,1465,1465
6210,1466,1466
6211,1466,1536
6212,1466,1133
6213,1466,156
6214,1466,4600
6215,1466,3055
6216,1467,1467
6217,1467,420
6218,1467,2772
6219,1467,3825
6220,1467,4541
6221,1468,1468
6222,1468,3023
6223,1469,1469
6224,1469,3706
6225,1469,3462
6226,1469,1782
6227,1470,1470
6228,1470,1418
6229,1470,4346
6230,1471,1471
6231,1471,1529
6232,1472,1472
6233,1472,4375
6234,1473,1473
6235,1474,1474
6236,1474,3646
6237,1474,164
6238,1474,1029
6239,1474,3223
6240,1474,1455
6241,1474,526
6242,1474,3529
6243,1474,4194
6244,1475,1475
6245,1475,2680
6246,1475,1570
6247,1475,535
6248,1476,1476
6249,1476,3317
6250,1476,2051
6251,1477,1477
6252,1477,3854
6253,1477,1391
6254,1477,569
6255,1478,1478
6256,1478,1708
6257,1478,825
6258,1478,1033
6259,1478,4215
6260,1478,258
6261,1479,1479
6262,1479,3900
6263,1479,2084
6264,1479,3531
6265,1479,4568
6266,1480,1480
6267,1480,1177
6268,1480,441
6269,1480,1106
6270,1481,1481
6271,1481,2265
6272,1481,2157
6273,1481,1628
6274,1481,3256
6275,1482,1482
6276,1482,3909
6277,1482,4280
6278,1482,101
6279,1482,4210
6280,1483,1483
6281,1483,4275
6282,1483,2266
6283,1484,1484
6284,1484,4156
6285,1484,994
6286,1484,2693
6287,1485,1485
6288,1485,2917
6289,1485,2813
6290,1485,2524
6291,1485,4451
6292,1485,4016
6293,1485,3308
6294,1486,1486
6295,1486,1568
6296,1486,533
6297,1486,2489
6298,1487,1487
6299,1487,816
6300,1488,1488
6301,1489,1489
6302,1489,2059
6303,1489,329
6304,1489,1028
6305,1490,1490
6306,1491,1491
6307,1492,1492
6308,1493,1493
6309,1493,2208
6310,1493,2719
6311,1494,1494
6312,1494,1846
6313,1494,775
6314,1494,4355
6315,1494,2469
6316,1495,1495
6317,1495,2118
6318,1495,1093
6319,1495,2121
6320,1495,1196
6321,1496,1496
6322,1496,4094
6323,1496,1990
6324,1497,1497
6325,1497,659
6326,1497,4098
6327,1498,1498
6328,1498,3671
6329,1498,542
6330,1498,158
6331,1498,2125
6332,1498,1025
6333,1498,600
6334,1498,3063
6335,1498,109
6336,1499,1499
6337,1500,1500
6338,1500,3295
6339,1500,516
6340,1500,165
6341,1500,733
6342,1500,59
6343,1500,992
6344,1500,1924
6345,1501,1501
6346,1501,1667
6347,1501,4133
6348,1501,3242
6349,1502,1502
6350,1502,2679
6351,1503,1503
6352,1503,817
6353,1503,3889
6354,1503,22
6355,1503,4203
6356,1503,251
6357,1503,445
6358,1504,1504
6359,1504,972
6360,1504,3725
6361,1504,295
6362,1505,1505
6363,1505,2074
6364,1506,1506
6365,1506,235
6366,1507,1507
6367,1507,4603
6368,1507,4077
6369,1507,2596
6370,1507,2901
6371,1508,1508
6372,1508,975
6373,1508,4123
6374,1508,4370
6375,1508,1602
6376,1509,1509
6377,1509,70
6378,1509,649
6379,1509,3528
6380,1510,1510
6381,1510,231
6382,1510,3573
6383,1510,4169
6384,1510,1031
6385,1510,2392
6386,1511,1511
6387,1511,2223
6388,1512,1512
6389,1513,1513
6390,1514,1514
6391,1514,3830
6392,1514,1866
6393,1514,2030
6394,1515,1515
6395,1515,4056
6396,1516,1516
6397,1516,727
6398,1516,816
6399,1516,2022
6400,1516,3737
6401,1517,1517
6402,1517,462
6403,1518,1518
6404,1519,1519
6405,1519,4002
6406,1519,1134
6407,1520,1520
6408,1521,1521
6409,1521,4193
6410,1521,3731
6411,1521,2977
6412,1521,63
6413,1522,1522
6414,1522,3576
6415,1523,1523
6416,1523,1876
6417,1523,71
6418,1523,1920
6419,1523,1883
6420,1523,3190
6421,1523,1174
6422,1523,2698
6423,1523,1377
6424,1523,1004
6425,1524,1524
6426,1524,3690
6427,1524,3920
6428,1524,2956
6429,1524,1083
6430,1524,4101
6431,1524,589
6432,1524,414
6433,1524,2354
6434,1524,753
6435,1525,1525
6436,1525,3514
6437,1526,1526
6438,1526,257
6439,1527,1527
6440,1527,4493
6441,1527,819
6442,1527,3495
6443,1527,2153
6444,1528,1528
6445,1528,1013
6446,1528,1286
6447,1529,1529
6448,1529,358
6449,1529,2259
6450,1529,1471
6451,1529,2896
6452,1529,1535
6453,1530,1530
6454,1530,4113
6455,1530,1942
6456,1530,3689
6457,1530,444
6458,1530,688
6459,1530,1036
6460,1531,1531
6461,1531,1235
6462,1531,2951
6463,1531,466
6464,1531,3022
6465,1531,1183
6466,1531,2549
6467,1531,4519
6468,1531,2596
6469,1532,1532
6470,1532,1587
6471,1533,1533
6472,1534,1534
6473,1534,253
6474,1534,4018
6475,1534,4279
6476,1534,1823
6477,1535,1535
6478,1535,2896
6479,1535,1592
6480,1535,3791
6481,1535,2037
6482,1535,917
6483,1535,2616
6484,1535,1529
6485,1536,1536
6486,1536,523
6487,1536,1466
6488,1536,183
6489,1536,4619
6490,1536,1064
6491,1536,112
6492,1536,1596
6493,1536,770
6494,1536,1582
6495,1537,1537
6496,1537,3233
6497,1537,919
6498,1538,1538
6499,1538,4000
6500,1538,879
6501,1538,3548
6502,1538,1640
6503,1538,2761
6504,1538,1307
6505,1538,4099
6506,1538,4136
6507,1539,1539
6508,1539,1433
6509,1540,1540
6510,1540,520
6511,1540,4325
6512,1540,2812
6513,1540,1407
6514,1541,1541
6515,1542,1542
6516,1542,2953
6517,1542,694
6518,1542,690
6519,1542,4624
6520,1542,3898
6521,1542,1723
6522,1543,1543
6523,1543,3005
6524,1543,778
6525,1543,3764
6526,1543,2027
6527,1544,1544
6528,1545,1545
6529,1546,1546
6530,1546,1079
6531,1546,1392
6532,1546,3921
6533,1546,1803
6534,1546,274
6535,1547,1547
6536,1547,2590
6537,1547,3945
6538,1548,1548
6539,1548,1791
6540,1548,2839
6541,1548,3040
6542,1548,9
6543,1548,350
6544,1549,1549
6545,1549,4149
6546,1549,3417
6547,1549,985
6548,1549,405
6549,1549,2027
6550,1549,261
6551,1549,1461
6552,1549,584
6553,1550,1550
6554,1550,2016
6555,1550,3611
6556,1550,4489
6557,1551,1551
6558,1551,1093
6559,1551,113
6560,1551,2879
6561,1552,1552
6562,1553,1553
6563,1553,113
6564,1554,1554
6565,1554,3906
6566,1554,763
6567,1554,279
6568,1554,920
6569,1554,3658
6570,1555,1555
6571,1555,2380
6572,1555,3634
6573,1555,3659
6574,1555,124
6575,1555,3856
6576,1556,1556
6577,1557,1557
6578,1557,438
6579,1557,2596
6580,1557,1352
6581,1557,1634
6582,1558,1558
6583,1558,4556
6584,1558,3589
6585,1558,1916
6586,1558,139
6587,1559,1559
6588,1559,4479
