"","V1","V2"
"1188",490,6026
"1189",490,7629
"1190",490,7404
"1191",490,6556
"1192",490,6176
"1193",490,6087
"1194",490,5520
"1195",490,7566
"1196",490,7672
"1197",490,7921
"1198",491,7954
"1199",491,7304
"1200",492,7202
"1201",492,6888
"1202",493,7765
"1203",493,7635
"1204",493,7181
"1205",493,7155
"1206",494,8079
"1207",494,8754
"1208",494,8177
"1209",496,7489
"1210",497,4824
"1211",497,8255
"1212",497,5626
"1213",497,4968
"1214",498,5123
"1215",498,8411
"1216",500,8783
"1217",500,8614
"1218",500,8613
"1219",500,8985
"1220",503,8758
"1221",503,8858
"1222",504,5330
"1223",504,4723
"1224",504,4733
"1225",504,6574
"1226",504,5718
"1227",504,5622
"1228",504,4742
"1229",504,5308
"1230",504,5310
"1231",504,6481
"1232",504,4859
"1233",504,5083
"1234",504,4670
"1235",504,4961
"1236",504,4695
"1237",504,5288
"1238",504,4668
"1239",504,5413
"1240",504,7449
"1241",504,5335
"1242",504,5635
"1243",507,6293
"1244",507,6571
"1245",507,8281
"1246",507,7779
"1247",507,6240
"1248",507,7019
"1249",507,6098
"1250",507,5602
"1251",507,5582
"1252",507,8153
"1253",514,8421
"1254",514,8698
"1255",514,8772
"1256",516,6274
"1257",516,6195
"1258",516,5476
"1259",516,5901
"1260",516,6073
"1261",518,8182
"1262",518,7749
"1263",521,8355
"1264",522,8853
"1265",522,8772
"1266",522,8869
"1267",522,8312
"1268",522,8955
"1269",522,8912
"1270",522,8675
"1271",525,7372
"1272",526,5802
"1273",526,7645
"1274",526,6856
"1275",526,6232
"1276",526,5125
"1277",526,7542
"1278",526,5731
"1279",526,7368
"1280",526,6784
"1281",526,6665
"1282",526,8036
"1283",526,5402
"1284",526,7251
"1285",526,7411
"1286",526,6560
"1287",527,5746
"1288",527,7333
"1289",527,8001
"1290",527,6034
"1291",529,8581
"1292",529,8104
"1293",529,7375
"1294",529,7518
"1295",529,7365
"1296",529,7041
"1297",529,8481
"1298",529,8834
"1299",529,6792
"1300",529,7107
"1301",529,6031
"1302",529,5107
"1303",530,7654
"1304",530,8043
"1305",530,8588
"1306",530,8398
"1307",530,8347
"1308",531,8765
"1309",531,8345
"1310",531,8155
"1311",532,5744
"1312",532,5557
"1313",535,4773
"1314",535,6413
"1315",535,4837
"1316",535,5574
"1317",535,4953
"1318",535,8342
"1319",535,4931
"1320",535,4915
"1321",535,7093
"1322",535,5822
"1323",535,5150
"1324",535,7766
"1325",535,4791
"1326",535,5371
"1327",535,7248
"1328",535,4980
"1329",535,5821
"1330",535,4901
"1331",535,5264
"1332",535,5304
"1333",536,6713
"1334",537,7011
"1335",537,6858
"1336",538,7427
"1337",539,7372
"1338",539,5999
"1339",540,8192
"1340",540,8252
"1341",541,5398
"1342",541,6792
"1343",541,7696
"1344",541,5728
"1345",541,6031
"1346",541,5479
"1347",541,4947
"1348",541,7379
"1349",541,5969
"1350",541,8008
"1351",541,5659
"1352",541,7107
"1353",541,5107
"1354",541,8481
"1355",541,7377
"1356",541,5333
"1357",541,5335
"1358",541,4695
"1359",541,8104
"1360",541,6212
"1361",541,4723
"1362",542,6120
"1363",542,6805
"1364",542,6218
"1365",547,7183
"1366",547,8152
"1367",547,7208
"1368",547,7042
"1369",547,6035
"1370",547,7587
"1371",547,8311
"1372",547,8783
"1373",547,6862
"1374",547,6726
"1375",547,8638
"1376",547,6982
"1377",547,6089
"1378",548,6946
"1379",548,7216
"1380",548,8101
"1381",548,6269
"1382",548,8180
